info_state,Allocation British Columbia,Bid ([0]),Bid ([1]),Bid ([2]),Bid ([3]),Price British Columbia,Utility 0,Utility 1,bids,player,prob,round,terminal,total_demand,type
"p0t0 a1 agg[array([0]), array([5]), array([5]), array([4])] sub[array([0]), array([2]), array([2]), array([1])] proc[array([0]), array([2]), array([2]), array([1])] sor_exposure35.67199999999999",,0.5,0.5,,,35.67199999999999,,,"[array([0]), array([2]), array([2]), array([1])]",0,1.791278431629329e-05,4,False,[4],0
"p1t0 a3 agg[array([0]), array([5]), array([5]), array([4])] sub[array([0]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3])] sor_exposure107.01599999999996",,0.25,0.25,0.25,0.25,35.67199999999999,,,"[array([0]), array([3]), array([3]), array([3])]",1,1.4524908278341217e-05,4,False,[4],0
"p0t0 a1 agg[array([0]), array([5]), array([5]), array([4]), array([4])] sub[array([0]), array([2]), array([2]), array([1]), array([1])] proc[array([0]), array([2]), array([2]), array([1]), array([1])] sor_exposure49.94079999999998",,1.0,,,,49.94079999999998,,,"[array([0]), array([2]), array([2]), array([1]), array([1])]",0,2.239098039536661e-06,5,False,[4],0
"p1t0 a3 agg[array([0]), array([5]), array([5]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3]), array([3])] sor_exposure149.82239999999996",,1.0,,,,49.94079999999998,,,"[array([0]), array([3]), array([3]), array([3]), array([3])]",1,1.8156135347926522e-06,5,False,[4],0
"p0t0 a2 agg[array([0]), array([5]), array([5]), array([4])] sub[array([0]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2])] sor_exposure71.34399999999998",,0.33333333333333337,0.33333333333333337,0.33333333333333337,,35.67199999999999,,,"[array([0]), array([2]), array([2]), array([2])]",0,1.791278431629329e-05,4,False,[4],0
"p1t0 a2 agg[array([0]), array([5]), array([5]), array([4])] sub[array([0]), array([3]), array([3]), array([2])] proc[array([0]), array([3]), array([3]), array([2])] sor_exposure71.34399999999998",,0.3333333333333333,0.3333333333333333,0.3333333333333333,,35.67199999999999,,,"[array([0]), array([3]), array([3]), array([2])]",1,1.4524908278341217e-05,4,False,[4],0
"p0t0 a2 agg[array([0]), array([5]), array([5]), array([4]), array([4])] sub[array([0]), array([2]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2]), array([2])] sor_exposure99.88159999999996",,1.0,,,,49.94079999999998,,,"[array([0]), array([2]), array([2]), array([2]), array([2])]",0,1.9903093684770324e-06,5,False,[4],0
"p1t0 a2 agg[array([0]), array([5]), array([5]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([2]), array([2])] proc[array([0]), array([3]), array([3]), array([2]), array([2])] sor_exposure99.88159999999996",,1.0,,,,49.94079999999998,,,"[array([0]), array([3]), array([3]), array([2]), array([2])]",1,1.6138786975934686e-06,5,False,[4],0
"p0t0 a2 agg[array([0]), array([5]), array([5]), array([5])] sub[array([0]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2])] sor_exposure71.34399999999998",,0.33333333333333337,0.33333333333333337,0.33333333333333337,,35.67199999999999,,,"[array([0]), array([2]), array([2]), array([2])]",0,1.791278431629329e-05,4,False,[5],0
"p1t0 a3 agg[array([0]), array([5]), array([5]), array([5])] sub[array([0]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3])] sor_exposure107.01599999999996",,0.25,0.25,0.25,0.25,35.67199999999999,,,"[array([0]), array([3]), array([3]), array([3])]",1,1.4524908278341217e-05,4,False,[5],0
"p0t0 a1 agg[array([0]), array([5]), array([5]), array([5]), array([4])] sub[array([0]), array([2]), array([2]), array([2]), array([1])] proc[array([0]), array([2]), array([2]), array([2]), array([1])] sor_exposure49.94079999999998",,1.0,,,,49.94079999999998,,,"[array([0]), array([2]), array([2]), array([2]), array([1])]",0,1.492732026357774e-06,5,False,[4],0
"p1t0 a3 agg[array([0]), array([5]), array([5]), array([5]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3]), array([3])] sor_exposure149.82239999999996",,1.0,,,,49.94079999999998,,,"[array([0]), array([3]), array([3]), array([3]), array([3])]",1,1.2104090231951014e-06,5,False,[4],0
"p0t0 a2 agg[array([0]), array([5]), array([5]), array([5]), array([4])] sub[array([0]), array([2]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2]), array([2])] sor_exposure99.88159999999996",,1.0,,,,49.94079999999998,,,"[array([0]), array([2]), array([2]), array([2]), array([2])]",0,1.492732026357774e-06,5,False,[4],0
"p1t0 a2 agg[array([0]), array([5]), array([5]), array([5]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([2])] proc[array([0]), array([3]), array([3]), array([3]), array([2])] sor_exposure99.88159999999996",,1.0,,,,49.94079999999998,,,"[array([0]), array([3]), array([3]), array([3]), array([2])]",1,1.2104090231951014e-06,5,False,[4],0
"p0t0 a2 agg[array([0]), array([5]), array([5]), array([5]), array([5])] sub[array([0]), array([2]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2]), array([2])] sor_exposure99.88159999999996",,1.0,,,,49.94079999999998,,,"[array([0]), array([2]), array([2]), array([2]), array([2])]",0,1.492732026357774e-06,5,False,[5],0
"p1t0 a3 agg[array([0]), array([5]), array([5]), array([5]), array([5])] sub[array([0]), array([3]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3]), array([3])] sor_exposure149.82239999999996",,1.0,,,,49.94079999999998,,,"[array([0]), array([3]), array([3]), array([3]), array([3])]",1,1.2104090231951014e-06,5,False,[5],0
"Price: [13]
Final bids: [array([3]), array([0])]
Round: 1
","[3, 0]",,,,,13.0,35.0,0.0,,0,1.1783004733170312e-06,1,True,,0
"Price: [13]
Final bids: [array([3]), array([0])]
Round: 1
","[3, 0]",,,,,13.0,35.0,0.0,,1,1.1783004733170312e-06,1,True,,0
"p0t0 a3 agg[array([0]), array([4])] sub[array([0]), array([3])] proc[array([0]), array([3])] sor_exposure54.599999999999994",,0.25,0.25,0.25,0.25,18.2,,,"[array([0]), array([3])]",0,0.00022982636800712394,2,False,[4],0
"p1t0 a1 agg[array([0]), array([4])] sub[array([0]), array([1])] proc[array([0]), array([1])] sor_exposure18.2",,0.5,0.5,,,18.2,,,"[array([0]), array([1])]",1,1.0275759887127618e-06,2,False,[4],0
