run_name,game_name,seed,config,alg,base_game_name,information_policy,activity_policy,undersell_policy,tiebreaking_policy,grace_rounds,clock_speed,value_structure,rule,rho,n_types,deviations,no_error,t,walltime,nash_conv,nash_conv_runtime,rewards,nash_conv_frac,heuristic_conv,heuristic_conv_frac,heuristic_conv_runtime,rewards_0,nc_player_improvements_0,nc_player_improvements_frac_0,hc_player_improvements_0,hc_player_improvements_frac_0,rewards_1,nc_player_improvements_1,nc_player_improvements_frac_1,hc_player_improvements_1,hc_player_improvements_frac_1,total_entropy,avg_entropy,avg_mode_probabilities,p0_expected_exposure,p0_exposure_frac,p0_utility,p0_payment,p0_total_entropies,p0_avg_entropies,p0_avg_mode_probabilities,p1_expected_exposure,p1_exposure_frac,p1_utility,p1_payment,p1_total_entropies,p1_avg_entropies,p1_avg_mode_probabilities,exposure_frac,total_welfare,total_revenue,auction_lengths,num_lotteries,p_lottery,unsold_activity,unsold_licenses,common_allocations,unsold,straightforward_nash_conv,straightforward_nash_conv_runtime,straightforward_rewards,straightforward_nash_conv_frac,straightforward_heuristic_conv,straightforward_heuristic_conv_frac,straightforward_heuristic_conv_runtime,straightforward_rewards_0,straightforward_nc_player_improvements_0,straightforward_nc_player_improvements_frac_0,straightforward_hc_player_improvements_0,straightforward_hc_player_improvements_frac_0,straightforward_rewards_1,straightforward_nc_player_improvements_1,straightforward_nc_player_improvements_frac_1,straightforward_hc_player_improvements_1,straightforward_hc_player_improvements_frac_1,straightforward_total_entropy,straightforward_avg_entropy,straightforward_avg_mode_probabilities,straightforward_p0_expected_exposure,straightforward_p0_exposure_frac,straightforward_p0_utility,straightforward_p0_payment,straightforward_p0_total_entropies,straightforward_p0_avg_entropies,straightforward_p0_avg_mode_probabilities,straightforward_p1_expected_exposure,straightforward_p1_exposure_frac,straightforward_p1_utility,straightforward_p1_payment,straightforward_p1_total_entropies,straightforward_p1_avg_entropies,straightforward_p1_avg_mode_probabilities,straightforward_exposure_frac,straightforward_total_welfare,straightforward_total_revenue,straightforward_auction_lengths,straightforward_num_lotteries,straightforward_p_lottery,straightforward_unsold_activity,straightforward_unsold_licenses,straightforward_common_allocations,straightforward_unsold
feb10_2p_1type_feb10_2p_1type_1_base_dev1000_rho1_t1_tie_break-feb10_ppo_bestppo_4-102,feb10_2p_1type/feb10_2p_1type_1_base_dev1000_rho1_t1_tie_break.json,102,feb10_ppo_bestppo_4,PPO,feb10_2p_1type_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,1,1000,True,488448,3602.66366648674,0.0,1.1787834167480469,"[12.304760940126991, 18.70779201679707]",0.0,0.0,0.0,0.33569788932800293,12.304760940126991,0.0,0.0,0.0,0.0,18.70779201679707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.304760940126991,19.717499999999994,0.0,0.0,1.0,0.0,0.0,18.70779201679707,23.152500000000007,0.0,0.0,1.0,0.0,73.88255295692406,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.0,0.33301663398742676,"[12.304760940126991, 18.70779201679707]",0.0,0.0,0.0,0.03574085235595703,12.304760940126991,0.0,0.0,0.0,0.0,18.70779201679707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.304760940126991,19.717499999999994,0.0,0.0,1.0,0.0,0.0,18.70779201679707,23.152500000000007,0.0,0.0,1.0,0.0,73.88255295692406,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.]
feb10_2p_1type_feb10_2p_1type_1_base_dev1000_rho1_t1_tie_break-feb10_ppo_bestppo_4-103,feb10_2p_1type/feb10_2p_1type_1_base_dev1000_rho1_t1_tie_break.json,103,feb10_ppo_bestppo_4,PPO,feb10_2p_1type_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,1,1000,True,488448,3600.56289601326,0.0,1.1751880645751953,"[12.304760940126991, 18.70779201679707]",0.0,0.0,0.0,0.3359360694885254,12.304760940126991,0.0,0.0,0.0,0.0,18.70779201679707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.304760940126991,19.717499999999994,0.0,0.0,1.0,0.0,0.0,18.70779201679707,23.152500000000007,0.0,0.0,1.0,0.0,73.88255295692406,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.0,0.32753610610961914,"[12.304760940126991, 18.70779201679707]",0.0,0.0,0.0,0.035277366638183594,12.304760940126991,0.0,0.0,0.0,0.0,18.70779201679707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.304760940126991,19.717499999999994,0.0,0.0,1.0,0.0,0.0,18.70779201679707,23.152500000000007,0.0,0.0,1.0,0.0,73.88255295692406,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.]
feb10_2p_1type_feb10_2p_1type_1_base_dev1000_rho1_t1_tie_break-feb10_ppo_bestppo_4-105,feb10_2p_1type/feb10_2p_1type_1_base_dev1000_rho1_t1_tie_break.json,105,feb10_ppo_bestppo_4,PPO,feb10_2p_1type_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,1,1000,True,490496,3601.4425225257874,0.0,1.1698510646820068,"[12.304760940126991, 18.70779201679707]",0.0,0.0,0.0,0.34218502044677734,12.304760940126991,0.0,0.0,0.0,0.0,18.70779201679707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.304760940126991,19.717499999999994,0.0,0.0,1.0,0.0,0.0,18.70779201679707,23.152500000000007,0.0,0.0,1.0,0.0,73.88255295692406,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.0,0.3271174430847168,"[12.304760940126991, 18.70779201679707]",0.0,0.0,0.0,0.03520703315734863,12.304760940126991,0.0,0.0,0.0,0.0,18.70779201679707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.304760940126991,19.717499999999994,0.0,0.0,1.0,0.0,0.0,18.70779201679707,23.152500000000007,0.0,0.0,1.0,0.0,73.88255295692406,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.]
feb10_2p_1type_feb10_2p_1type_1_base_dev1000_rho1_t1_tie_break-feb10_ppo_bestppo_4-104,feb10_2p_1type/feb10_2p_1type_1_base_dev1000_rho1_t1_tie_break.json,104,feb10_ppo_bestppo_4,PPO,feb10_2p_1type_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,1,1000,True,490496,3606.239998817444,0.0,1.1792564392089844,"[12.304760940126991, 18.70779201679707]",0.0,0.0,0.0,0.3370180130004883,12.304760940126991,0.0,0.0,0.0,0.0,18.70779201679707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.304760940126991,19.717499999999994,0.0,0.0,1.0,0.0,0.0,18.70779201679707,23.152500000000007,0.0,0.0,1.0,0.0,73.88255295692406,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.0,0.3320796489715576,"[12.304760940126991, 18.70779201679707]",0.0,0.0,0.0,0.036596059799194336,12.304760940126991,0.0,0.0,0.0,0.0,18.70779201679707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.304760940126991,19.717499999999994,0.0,0.0,1.0,0.0,0.0,18.70779201679707,23.152500000000007,0.0,0.0,1.0,0.0,73.88255295692406,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.]
feb10_2p_1type_feb10_2p_1type_0_base_dev1000_rho1_t1_tie_break-feb10_ppo_bestppo_4-103,feb10_2p_1type/feb10_2p_1type_0_base_dev1000_rho1_t1_tie_break.json,103,feb10_ppo_bestppo_4,PPO,feb10_2p_1type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,1,1000,True,480256,3605.4711537361145,0.0,0.8719613552093506,"[12.0749977362949, 11.293623369157407]",0.0,0.0,0.0,0.2184009552001953,12.0749977362949,0.0,0.0,0.0,0.0,11.293623369157407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0749977362949,23.152500000000007,0.0,0.0,1.0,0.0,0.0,11.293623369157407,19.717499999999994,0.0,0.0,1.0,0.0,66.23862110545232,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],6.439571440486674,0.5301926136016846,"[8.066757774920138, 6.868831170102282]",0.4311561776499472,6.439571440486674,0.4311561776499472,0.029078960418701172,8.066757774920138,4.175573142768949,0.5176271879330463,4.175573142768949,0.5176271879330463,6.868831170102282,2.263998297717725,0.3296045923463879,2.263998297717725,0.3296045923463879,0.0,0.0,1.0,0.0,0.0,8.066757774920138,17.477575310248202,0.0,0.0,1.0,0.0,0.0,6.868831170102282,17.47929418534828,0.0,0.0,1.0,0.0,49.89245844061892,34.95686949559648,3.0,1.0,1.0,7.913130504403522,0.6594275420336269,"[((0, 2), 6589), ((1, 1), 1704), ((0, 3), 1699)]",[0.65942754 0.        ]
feb10_2p_1type_feb10_2p_1type_0_base_dev1000_rho1_t1_tie_break-feb10_ppo_bestppo_4-104,feb10_2p_1type/feb10_2p_1type_0_base_dev1000_rho1_t1_tie_break.json,104,feb10_ppo_bestppo_4,PPO,feb10_2p_1type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,1,1000,True,486400,3602.8806545734406,0.0,0.8667736053466797,"[12.0749977362949, 11.293623369157407]",0.0,0.0,0.0,0.22075104713439941,12.0749977362949,0.0,0.0,0.0,0.0,11.293623369157407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0749977362949,23.152500000000007,0.0,0.0,1.0,0.0,0.0,11.293623369157407,19.717499999999994,0.0,0.0,1.0,0.0,66.23862110545232,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],6.439571440486674,0.22919678688049316,"[8.066757774920138, 6.868831170102282]",0.4311561776499472,6.439571440486674,0.4311561776499472,0.027784347534179688,8.066757774920138,4.175573142768949,0.5176271879330463,4.175573142768949,0.5176271879330463,6.868831170102282,2.263998297717725,0.3296045923463879,2.263998297717725,0.3296045923463879,0.0,0.0,1.0,0.0,0.0,8.066757774920138,17.477575310248202,0.0,0.0,1.0,0.0,0.0,6.868831170102282,17.47929418534828,0.0,0.0,1.0,0.0,49.89245844061892,34.95686949559648,3.0,1.0,1.0,7.913130504403522,0.6594275420336269,"[((0, 2), 6589), ((1, 1), 1704), ((0, 3), 1699)]",[0.65942754 0.        ]
feb10_2p_1type_feb10_2p_1type_0_base_dev1000_rho1_t1_tie_break-feb10_ppo_bestppo_4-105,feb10_2p_1type/feb10_2p_1type_0_base_dev1000_rho1_t1_tie_break.json,105,feb10_ppo_bestppo_4,PPO,feb10_2p_1type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,1,1000,True,486400,3604.995283603668,0.0,0.886178731918335,"[12.0749977362949, 11.293623369157407]",0.0,0.0,0.0,0.21979951858520508,12.0749977362949,0.0,0.0,0.0,0.0,11.293623369157407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0749977362949,23.152500000000007,0.0,0.0,1.0,0.0,0.0,11.293623369157407,19.717499999999994,0.0,0.0,1.0,0.0,66.23862110545232,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],6.439571440486674,0.2327415943145752,"[8.066757774920138, 6.868831170102282]",0.4311561776499472,6.439571440486674,0.4311561776499472,0.02878546714782715,8.066757774920138,4.175573142768949,0.5176271879330463,4.175573142768949,0.5176271879330463,6.868831170102282,2.263998297717725,0.3296045923463879,2.263998297717725,0.3296045923463879,0.0,0.0,1.0,0.0,0.0,8.066757774920138,17.477575310248202,0.0,0.0,1.0,0.0,0.0,6.868831170102282,17.47929418534828,0.0,0.0,1.0,0.0,49.89245844061892,34.95686949559648,3.0,1.0,1.0,7.913130504403522,0.6594275420336269,"[((0, 2), 6589), ((1, 1), 1704), ((0, 3), 1699)]",[0.65942754 0.        ]
feb10_2p_1type_feb10_2p_1type_0_base_dev1000_rho1_t1_tie_break-feb10_ppo_bestppo_4-102,feb10_2p_1type/feb10_2p_1type_0_base_dev1000_rho1_t1_tie_break.json,102,feb10_ppo_bestppo_4,PPO,feb10_2p_1type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,1,1000,True,490496,3606.905245780945,0.0,0.8894846439361572,"[12.0749977362949, 11.293623369157407]",0.0,0.0,0.0,0.21897554397583008,12.0749977362949,0.0,0.0,0.0,0.0,11.293623369157407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0749977362949,23.152500000000007,0.0,0.0,1.0,0.0,0.0,11.293623369157407,19.717499999999994,0.0,0.0,1.0,0.0,66.23862110545232,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],6.439571440486674,0.23643827438354492,"[8.066757774920138, 6.868831170102282]",0.4311561776499472,6.439571440486674,0.4311561776499472,0.02775120735168457,8.066757774920138,4.175573142768949,0.5176271879330463,4.175573142768949,0.5176271879330463,6.868831170102282,2.263998297717725,0.3296045923463879,2.263998297717725,0.3296045923463879,0.0,0.0,1.0,0.0,0.0,8.066757774920138,17.477575310248202,0.0,0.0,1.0,0.0,0.0,6.868831170102282,17.47929418534828,0.0,0.0,1.0,0.0,49.89245844061892,34.95686949559648,3.0,1.0,1.0,7.913130504403522,0.6594275420336269,"[((0, 2), 6589), ((1, 1), 1704), ((0, 3), 1699)]",[0.65942754 0.        ]
feb10_2p_1type_feb10_2p_1type_1_base_dev1000_rho1_t1_tie_break-feb10_ppo_bestppo_4-101,feb10_2p_1type/feb10_2p_1type_1_base_dev1000_rho1_t1_tie_break.json,101,feb10_ppo_bestppo_4,PPO,feb10_2p_1type_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,1,1000,True,488448,3602.0251212120056,0.0,1.1690547466278076,"[12.304760940126991, 18.70779201679707]",0.0,0.0,0.0,0.3502500057220459,12.304760940126991,0.0,0.0,0.0,0.0,18.70779201679707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.304760940126991,19.717499999999994,0.0,0.0,1.0,0.0,0.0,18.70779201679707,23.152500000000007,0.0,0.0,1.0,0.0,73.88255295692406,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.0,0.328934907913208,"[12.304760940126991, 18.70779201679707]",0.0,0.0,0.0,0.03666567802429199,12.304760940126991,0.0,0.0,0.0,0.0,18.70779201679707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.304760940126991,19.717499999999994,0.0,0.0,1.0,0.0,0.0,18.70779201679707,23.152500000000007,0.0,0.0,1.0,0.0,73.88255295692406,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.]
feb10_2p_1type_feb10_2p_1type_1_base_dev1000_rho1_t1_tie_break-feb10_ppo_bestppo_4-100,feb10_2p_1type/feb10_2p_1type_1_base_dev1000_rho1_t1_tie_break.json,100,feb10_ppo_bestppo_4,PPO,feb10_2p_1type_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,1,1000,True,489472,3605.4001598358154,0.0,1.1681370735168457,"[12.304760940126991, 18.70779201679707]",0.0,0.0,0.0,0.3372817039489746,12.304760940126991,0.0,0.0,0.0,0.0,18.70779201679707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.304760940126991,19.717499999999994,0.0,0.0,1.0,0.0,0.0,18.70779201679707,23.152500000000007,0.0,0.0,1.0,0.0,73.88255295692406,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.0,0.3307476043701172,"[12.304760940126991, 18.70779201679707]",0.0,0.0,0.0,0.03526735305786133,12.304760940126991,0.0,0.0,0.0,0.0,18.70779201679707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.304760940126991,19.717499999999994,0.0,0.0,1.0,0.0,0.0,18.70779201679707,23.152500000000007,0.0,0.0,1.0,0.0,73.88255295692406,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.]
feb10_2p_1type_feb10_2p_1type_0_base_dev1000_rho1_t1_tie_break-feb10_ppo_bestppo_4-100,feb10_2p_1type/feb10_2p_1type_0_base_dev1000_rho1_t1_tie_break.json,100,feb10_ppo_bestppo_4,PPO,feb10_2p_1type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,1,1000,True,487424,3606.621083498001,0.0,0.9023590087890625,"[12.0749977362949, 11.293623369157407]",0.0,0.0,0.0,0.22402143478393555,12.0749977362949,0.0,0.0,0.0,0.0,11.293623369157407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0749977362949,23.152500000000007,0.0,0.0,1.0,0.0,0.0,11.293623369157407,19.717499999999994,0.0,0.0,1.0,0.0,66.23862110545232,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],6.439571440486674,0.23377203941345215,"[8.066757774920138, 6.868831170102282]",0.4311561776499472,6.439571440486674,0.4311561776499472,0.030029773712158203,8.066757774920138,4.175573142768949,0.5176271879330463,4.175573142768949,0.5176271879330463,6.868831170102282,2.263998297717725,0.3296045923463879,2.263998297717725,0.3296045923463879,0.0,0.0,1.0,0.0,0.0,8.066757774920138,17.477575310248202,0.0,0.0,1.0,0.0,0.0,6.868831170102282,17.47929418534828,0.0,0.0,1.0,0.0,49.89245844061892,34.95686949559648,3.0,1.0,1.0,7.913130504403522,0.6594275420336269,"[((0, 2), 6589), ((1, 1), 1704), ((0, 3), 1699)]",[0.65942754 0.        ]
feb10_2p_1type_feb10_2p_1type_0_base_dev1000_rho1_t1_tie_break-feb10_ppo_bestppo_4-101,feb10_2p_1type/feb10_2p_1type_0_base_dev1000_rho1_t1_tie_break.json,101,feb10_ppo_bestppo_4,PPO,feb10_2p_1type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,1,1000,True,494592,3606.886808156967,0.0,0.3812410831451416,"[12.0749977362949, 11.293623369157407]",0.0,0.0,0.0,0.1308269500732422,12.0749977362949,0.0,0.0,0.0,0.0,11.293623369157407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0749977362949,23.152500000000007,0.0,0.0,1.0,0.0,0.0,11.293623369157407,19.717499999999994,0.0,0.0,1.0,0.0,66.23862110545232,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],6.439571440486674,0.23055458068847656,"[8.066757774920138, 6.868831170102282]",0.4311561776499472,6.439571440486674,0.4311561776499472,0.027147293090820312,8.066757774920138,4.175573142768949,0.5176271879330463,4.175573142768949,0.5176271879330463,6.868831170102282,2.263998297717725,0.3296045923463879,2.263998297717725,0.3296045923463879,0.0,0.0,1.0,0.0,0.0,8.066757774920138,17.477575310248202,0.0,0.0,1.0,0.0,0.0,6.868831170102282,17.47929418534828,0.0,0.0,1.0,0.0,49.89245844061892,34.95686949559648,3.0,1.0,1.0,7.913130504403522,0.6594275420336269,"[((0, 2), 6589), ((1, 1), 1704), ((0, 3), 1699)]",[0.65942754 0.        ]
feb10_2p_1type_feb10_2p_1type_0_base_dev1000_rho1_t1-feb10_ppo_bestppo_4-108,feb10_2p_1type/feb10_2p_1type_0_base_dev1000_rho1_t1.json,108,feb10_ppo_bestppo_4,PPO,feb10_2p_1type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,1,1000,True,466944,3600.53063249588,0.0,0.19275450706481934,"[13.015728108459374, 10.208436823373704]",0.0,0.0,0.0,0.11760973930358887,13.015728108459374,0.0,0.0,0.0,0.0,10.208436823373704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.015728108459374,21.455626501200964,0.0,0.0,1.0,0.0,0.0,10.208436823373704,21.41437349879904,0.0,0.0,1.0,0.0,66.09416493183309,42.870000000000005,3.0,1.0,1.0,0.0,0.0,"[((0, 3), 5056), ((1, 1), 4936)]",[0. 0.],0.0,0.1136164665222168,"[13.015728108459374, 10.208436823373704]",0.0,0.0,0.0,0.02658987045288086,13.015728108459374,0.0,0.0,0.0,0.0,10.208436823373704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.015728108459374,21.455626501200964,0.0,0.0,1.0,0.0,0.0,10.208436823373704,21.41437349879904,0.0,0.0,1.0,0.0,66.09416493183309,42.870000000000005,3.0,1.0,1.0,0.0,0.0,"[((0, 3), 5056), ((1, 1), 4936)]",[0. 0.]
feb10_2p_1type_feb10_2p_1type_1_base_dev1000_rho1_t1-feb10_ppo_bestppo_4-109,feb10_2p_1type/feb10_2p_1type_1_base_dev1000_rho1_t1.json,109,feb10_ppo_bestppo_4,PPO,feb10_2p_1type_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,1,1000,True,485376,3601.4417300224304,0.0,1.1122331619262695,"[12.304760940126991, 18.70779201679707]",0.0,0.0,0.0,0.3372669219970703,12.304760940126991,0.0,0.0,0.0,0.0,18.70779201679707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.304760940126991,19.717499999999994,0.0,0.0,1.0,0.0,0.0,18.70779201679707,23.152500000000007,0.0,0.0,1.0,0.0,73.88255295692406,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.0,0.19554686546325684,"[12.304760940126991, 18.70779201679707]",0.0,0.0,0.0,0.037540435791015625,12.304760940126991,0.0,0.0,0.0,0.0,18.70779201679707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.304760940126991,19.717499999999994,0.0,0.0,1.0,0.0,0.0,18.70779201679707,23.152500000000007,0.0,0.0,1.0,0.0,73.88255295692406,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.]
feb10_2p_1type_feb10_2p_1type_1_base_dev1000_rho1_t1-feb10_ppo_bestppo_4-108,feb10_2p_1type/feb10_2p_1type_1_base_dev1000_rho1_t1.json,108,feb10_ppo_bestppo_4,PPO,feb10_2p_1type_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,1,1000,True,494592,3605.333974123001,0.0,1.2399344444274902,"[12.304760940126991, 18.70779201679707]",0.0,0.0,0.0,0.2546987533569336,12.304760940126991,0.0,0.0,0.0,0.0,18.70779201679707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.304760940126991,19.717499999999994,0.0,0.0,1.0,0.0,0.0,18.70779201679707,23.152500000000007,0.0,0.0,1.0,0.0,73.88255295692406,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.0,0.19097900390625,"[12.304760940126991, 18.70779201679707]",0.0,0.0,0.0,0.03471875190734863,12.304760940126991,0.0,0.0,0.0,0.0,18.70779201679707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.304760940126991,19.717499999999994,0.0,0.0,1.0,0.0,0.0,18.70779201679707,23.152500000000007,0.0,0.0,1.0,0.0,73.88255295692406,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.]
feb10_2p_1type_feb10_2p_1type_0_base_dev1000_rho1_t1-feb10_ppo_bestppo_4-109,feb10_2p_1type/feb10_2p_1type_0_base_dev1000_rho1_t1.json,109,feb10_ppo_bestppo_4,PPO,feb10_2p_1type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,1,1000,True,488448,3601.138896226883,0.0,0.19199872016906738,"[13.015728108459374, 10.208436823373704]",0.0,0.0,0.0,0.11997818946838379,13.015728108459374,0.0,0.0,0.0,0.0,10.208436823373704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.015728108459374,21.455626501200964,0.0,0.0,1.0,0.0,0.0,10.208436823373704,21.41437349879904,0.0,0.0,1.0,0.0,66.09416493183309,42.870000000000005,3.0,1.0,1.0,0.0,0.0,"[((0, 3), 5056), ((1, 1), 4936)]",[0. 0.],0.0,0.1140139102935791,"[13.015728108459374, 10.208436823373704]",0.0,0.0,0.0,0.028987884521484375,13.015728108459374,0.0,0.0,0.0,0.0,10.208436823373704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.015728108459374,21.455626501200964,0.0,0.0,1.0,0.0,0.0,10.208436823373704,21.41437349879904,0.0,0.0,1.0,0.0,66.09416493183309,42.870000000000005,3.0,1.0,1.0,0.0,0.0,"[((0, 3), 5056), ((1, 1), 4936)]",[0. 0.]
feb10_2p_1type_feb10_2p_1type_0_base_dev1000_rho1_t1_tie_break-feb10_ppo_bestppo_4-106,feb10_2p_1type/feb10_2p_1type_0_base_dev1000_rho1_t1_tie_break.json,106,feb10_ppo_bestppo_4,PPO,feb10_2p_1type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,1,1000,True,489472,3605.086515188217,0.0,0.873035192489624,"[12.0749977362949, 11.293623369157407]",0.0,0.0,0.0,0.22110700607299805,12.0749977362949,0.0,0.0,0.0,0.0,11.293623369157407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0749977362949,23.152500000000007,0.0,0.0,1.0,0.0,0.0,11.293623369157407,19.717499999999994,0.0,0.0,1.0,0.0,66.23862110545232,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],6.439571440486674,0.23192143440246582,"[8.066757774920138, 6.868831170102282]",0.4311561776499472,6.439571440486674,0.4311561776499472,0.02723550796508789,8.066757774920138,4.175573142768949,0.5176271879330463,4.175573142768949,0.5176271879330463,6.868831170102282,2.263998297717725,0.3296045923463879,2.263998297717725,0.3296045923463879,0.0,0.0,1.0,0.0,0.0,8.066757774920138,17.477575310248202,0.0,0.0,1.0,0.0,0.0,6.868831170102282,17.47929418534828,0.0,0.0,1.0,0.0,49.89245844061892,34.95686949559648,3.0,1.0,1.0,7.913130504403522,0.6594275420336269,"[((0, 2), 6589), ((1, 1), 1704), ((0, 3), 1699)]",[0.65942754 0.        ]
