,base_game_name,clock_speed,information_policy,game_name,potential,seed,run_name,experiment,alg,walltime,approx_nash_conv,total_entropy,p0_utility,p0_payment,p0_total_entropies,p1_utility,p1_payment,p1_total_entropies,total_welfare,total_revenue,auction_lengths,common_allocations,avg_history_entropy
59,jun9_3,0.3,SHOW_DEMAND,jun9/jun9_3_base.json,None,102,jun9_jun9_3_base-cfr_outcomemccfr_outcome-102,jun10outcome,cfr_outcome,10683.457305431366,,0.0,209.5377902321857,71.9113090472378,0.0,152.4879103282626,30.288690952762213,0.0,464.2257005604483,102.20000000000003,2.0,"[((2, 0), 5001), ((1, 1), 4991)]",0.0
60,jun9_3,0.45,SHOW_DEMAND,jun9/jun9_3_medium_speed.json,None,102,jun9_jun9_3_medium_speed-ppo_may31_23ppo_76-102,jun10ppo,PPO,19990.6335105896,,0.0,153.0565458206174,121.22634391322293,0.0,101.6960405443266,148.5743216730038,0.0,524.5532519511706,269.80066558622667,4.5036021612967785,"[((0, 1), 4366), ((2, 1), 3111), ((0, 0), 1882), ((2, 0), 635)]",0.5198203979800717
61,jun9_3,0.45,SHOW_DEMAND,jun9/jun9_3_medium_speed.json,None,100,jun9_jun9_3_medium_speed-ppo_may31_23ppo_76-100,jun10ppo,PPO,20253.56512618065,,0.0,164.11687544097776,109.95336074797338,0.0,128.6895131280024,121.44517061899518,0.0,524.2049199359489,231.3985313669686,4.002301841473178,"[((0, 1), 4370), ((2, 1), 3109), ((0, 0), 1881), ((2, 0), 632)]",0.5198246955090342
62,jun9_3,0.45,SHOW_DEMAND,jun9/jun9_3_medium_speed.json,None,101,jun9_jun9_3_medium_speed-ppo_may31_23ppo_76-101,jun10ppo,PPO,20474.78051686287,,0.0,193.17077506941666,108.19372763220433,0.0,114.46642516072143,96.2210993539874,0.0,512.0520272163297,204.41482698619174,3.755953572143286,"[((2, 1), 3110), ((1, 1), 2503), ((0, 0), 1880), ((0, 1), 1869), ((2, 0), 632)]",0.5198264844835977
63,jun9_3,0.45,SHOW_DEMAND,jun9/jun9_3_medium_speed.json,None,100,jun9_jun9_3_medium_speed-cfr_outcomemccfr_outcome-100,jun10outcome,cfr_outcome,12243.02095913887,,0.0,236.94245330165083,132.38828806903453,0.0,114.92697973986992,33.054098799399696,0.0,517.3118199099549,165.4423868684342,3.6161080540270136,"[((2, 0), 3771), ((1, 1), 3097), ((2, 1), 2527), ((1, 0), 600)]",0.25752559684052484
64,jun9_3,0.45,SHOW_DEMAND,jun9/jun9_3_medium_speed.json,None,101,jun9_jun9_3_medium_speed-cfr_outcomemccfr_outcome-101,jun10outcome,cfr_outcome,14944.97230887413,,0.0,153.01652180620874,121.22634391322293,0.0,131.91048120872523,118.28014516710024,0.0,524.4334920952571,239.50648908032323,4.5036021612967785,"[((0, 1), 4366), ((2, 1), 3111), ((0, 0), 1882), ((2, 0), 635)]",0.5198203979800717
65,jun9_3,0.45,SHOW_DEMAND,jun9/jun9_3_medium_speed.json,None,102,jun9_jun9_3_medium_speed-cfr_outcomemccfr_outcome-102,jun10outcome,cfr_outcome,12482.233884811401,,0.0,257.31002240000004,116.1187256,0.0,131.07671900000003,25.417485000000003,0.0,529.9229520000001,141.5362106,2.4976,"[((2, 0), 5007), ((1, 1), 2505), ((2, 1), 2488)]",0.0
66,jun9_3,0.6,SHOW_DEMAND,jun9/jun9_3_high_speed.json,None,100,jun9_jun9_3_high_speed-ppo_may31_23ppo_76-100,jun10ppo,PPO,20513.21487927437,,0.0,228.41974554910985,163.47889817963596,0.0,101.40474094818964,23.79841568313663,0.0,517.101800360072,187.27731386277262,3.2550510102020405,"[((2, 0), 3796), ((2, 1), 3701), ((1, 1), 2501)]",0.17328399631574123
67,jun9_3,0.6,SHOW_DEMAND,jun9/jun9_3_high_speed.json,None,101,jun9_jun9_3_high_speed-ppo_may31_23ppo_76-101,jun10ppo,PPO,20617.851797103882,,0.0,201.98639287501248,190.02130451315927,0.0,96.1080516361453,29.13754027819474,0.0,517.2532893025118,219.158844791354,3.4992494746322427,"[((2, 0), 3795), ((2, 1), 3701), ((1, 1), 2497)]",0.17328522204477737
68,jun9_3,0.6,SHOW_DEMAND,jun9/jun9_3_high_speed.json,None,102,jun9_jun9_3_high_speed-ppo_may31_23ppo_76-102,jun10ppo,PPO,20299.045367717743,,0.0,209.5946677338669,182.32915017508756,0.0,103.69303051525763,21.46089044522261,0.0,517.0777388694348,203.79004062031024,3.2491245622811404,"[((2, 0), 3797), ((2, 1), 3701), ((1, 1), 2497)]",0.17328522204477737
69,jun9_3,0.6,SHOW_DEMAND,jun9/jun9_3_high_speed.json,None,101,jun9_jun9_3_high_speed-cfr_outcomemccfr_outcome-101,jun10outcome,cfr_outcome,12528.468680858612,,0.0,197.76061870935465,148.4774243121561,0.0,121.56639519759881,55.31261630815408,0.0,523.1170545272636,203.79004062031024,3.2491245622811404,"[((0, 1), 5021), ((2, 1), 3701), ((2, 0), 1273)]",0.17328522204477737
70,jun9_3,0.6,SHOW_DEMAND,jun9/jun9_3_high_speed.json,None,100,jun9_jun9_3_high_speed-cfr_outcomemccfr_outcome-100,jun10outcome,cfr_outcome,12753.500325679779,,0.0,199.8373114491593,185.51302481985587,0.0,86.21427942353884,30.508562850280224,0.0,502.07317854283417,216.02158767013614,3.871096877502002,"[((2, 1), 3669), ((1, 1), 3194), ((2, 0), 2514), ((1, 0), 615)]",0.433696948645978
71,jun9_3,0.6,SHOW_DEMAND,jun9/jun9_3_high_speed.json,None,102,jun9_jun9_3_high_speed-cfr_outcomemccfr_outcome-102,jun10outcome,cfr_outcome,10846.026533842087,,0.0,258.9878206924154,114.34005203121878,0.0,131.19604962977786,25.231759055433262,0.0,529.7556814088455,139.57181108665202,2.2488493095857516,"[((2, 0), 5000), ((1, 1), 2507), ((2, 1), 2487)]",0.0
72,jun9_4,0.3,SHOW_DEMAND,jun9/jun9_4_base.json,None,100,jun9_jun9_4_base-ppo_may31_23ppo_76-100,jun10ppo,PPO,19662.27304792404,,0.0,124.76507298379028,68.47894542725635,0.0,113.89518937362415,65.43186285771465,0.0,372.57107064238545,133.910808284971,4.25435261156694,"[((0, 0), 3120), ((1, 0), 3084), ((1, 2), 1890), ((1, 1), 1274), ((0, 2), 626)]",0.519719007692619
73,jun9_4,0.3,SHOW_DEMAND,jun9/jun9_4_base.json,None,102,jun9_jun9_4_base-ppo_may31_23ppo_76-102,jun10ppo,PPO,20978.71949648857,,0.0,124.76507298379028,68.47894542725635,0.0,113.83554958975382,65.43186285771465,0.0,372.51143085851515,133.910808284971,4.25435261156694,"[((0, 0), 3120), ((1, 0), 3084), ((1, 2), 1890), ((1, 1), 1274), ((0, 2), 626)]",0.519719007692619
74,jun9_4,0.3,SHOW_DEMAND,jun9/jun9_4_base.json,None,101,jun9_jun9_4_base-ppo_may31_23ppo_76-101,jun10ppo,PPO,20069.947108983994,,0.0,124.76507298379028,68.47894542725635,0.0,113.87529743846305,65.43186285771465,0.0,372.5511787072244,133.910808284971,4.25435261156694,"[((0, 0), 3120), ((1, 0), 3084), ((1, 2), 1890), ((1, 1), 1274), ((0, 2), 626)]",0.519719007692619
75,jun9_4,0.3,SHOW_DEMAND,jun9/jun9_4_base.json,None,100,jun9_jun9_4_base-cfr_outcomemccfr_outcome-100,jun10outcome,cfr_outcome,12870.311475038528,,0.0,115.5431692184529,62.05482938056641,0.0,118.25982998098668,68.25908926248373,0.0,364.1169178424898,130.31391864305016,4.00440308215751,"[((0, 0), 3156), ((1, 0), 3133), ((1, 1), 2438), ((1, 2), 633), ((0, 2), 633)]",0.34657229208771334
76,jun9_4,0.3,SHOW_DEMAND,jun9/jun9_4_base.json,None,102,jun9_jun9_4_base-cfr_outcomemccfr_outcome-102,jun10outcome,cfr_outcome,12926.837306499481,,0.0,127.80392212548786,65.36118144701291,0.0,111.02693477434205,68.26553395376764,0.0,372.4575723006104,133.62671540078054,4.00530371259882,"[((0, 0), 3120), ((1, 0), 3084), ((1, 2), 1890), ((1, 1), 1272), ((0, 2), 627)]",0.5197218176275529
77,jun9_4,0.3,SHOW_DEMAND,jun9/jun9_4_base.json,None,101,jun9_jun9_4_base-cfr_outcomemccfr_outcome-101,jun10outcome,cfr_outcome,13366.753273487091,,0.0,127.86820286171705,65.37580354212528,0.0,108.17956800080049,71.09764232539524,0.0,372.521216730038,136.47344586752052,4.25435261156694,"[((0, 0), 3120), ((1, 0), 3084), ((1, 2), 1890), ((1, 1), 1274), ((0, 2), 626)]",0.519719007692619
78,jun9_4,0.45,SHOW_DEMAND,jun9/jun9_4_medium_speed.json,None,101,jun9_jun9_4_medium_speed-ppo_may31_23ppo_76-101,jun10ppo,PPO,20225.92134952545,,0.0,125.10210803562492,89.23344284999501,0.0,98.27700638446913,65.70309968978283,0.0,378.31565695987183,154.9365425397779,4.00530371259882,"[((1, 2), 2517), ((1, 0), 2486), ((0, 0), 2482), ((1, 1), 1272), ((0, 2), 1236)]",0.3465200303959808
79,jun9_4,0.45,SHOW_DEMAND,jun9/jun9_4_medium_speed.json,None,102,jun9_jun9_4_medium_speed-ppo_may31_23ppo_76-102,jun10ppo,PPO,19634.114683151245,,0.0,125.11193491444011,89.23344284999501,0.0,93.99974830381268,69.95029272490744,0.0,378.2954187931552,159.18373557490244,4.00530371259882,"[((1, 2), 2517), ((1, 0), 2486), ((0, 0), 2482), ((1, 1), 1272), ((0, 2), 1236)]",0.3465200303959808
80,jun9_4,0.45,SHOW_DEMAND,jun9/jun9_4_medium_speed.json,None,100,jun9_jun9_4_medium_speed-ppo_may31_23ppo_76-100,jun10ppo,PPO,20083.630184173584,,0.0,125.12199395576904,89.23344284999501,0.0,94.02967725407785,69.95029272490744,0.0,378.3354067847493,159.18373557490244,4.00530371259882,"[((1, 2), 2517), ((1, 0), 2486), ((0, 0), 2482), ((1, 1), 1272), ((0, 2), 1236)]",0.3465200303959808
81,jun9_4,0.45,SHOW_DEMAND,jun9/jun9_4_medium_speed.json,None,102,jun9_jun9_4_medium_speed-cfr_outcomemccfr_outcome-102,jun10outcome,cfr_outcome,12184.646532058716,,0.0,113.82168453917745,57.80992158510958,0.0,101.34090255178626,82.73312927048933,0.0,355.70563794656266,140.54305085559892,3.5100570399279496,"[((1, 1), 3716), ((0, 0), 2519), ((1, 0), 2494), ((0, 1), 1264)]",0.17328555122067854
82,jun9_4,0.45,SHOW_DEMAND,jun9/jun9_4_medium_speed.json,None,101,jun9_jun9_4_medium_speed-cfr_outcomemccfr_outcome-101,jun10outcome,cfr_outcome,11785.533020973206,,0.0,131.65162845992197,66.648689762834,0.0,103.20306110277193,68.39808369858899,0.0,369.9014630241169,135.04677346142302,3.5100570399279496,"[((0, 0), 2519), ((1, 0), 2494), ((1, 1), 2444), ((0, 2), 1272), ((1, 2), 1264)]",0.17328555122067854
83,jun9_4,0.45,SHOW_DEMAND,jun9/jun9_4_medium_speed.json,None,100,jun9_jun9_4_medium_speed-cfr_outcomemccfr_outcome-100,jun10outcome,cfr_outcome,13104.959367752075,,0.0,107.64671042729911,78.60722732913038,0.0,101.41917273091165,76.32931521064745,0.0,364.00242569798854,154.93654253977783,4.00530371259882,"[((1, 1), 2508), ((1, 0), 2486), ((0, 0), 2482), ((0, 1), 1277), ((1, 2), 1240)]",0.3465200303959808
84,jun9_4,0.6,SHOW_DEMAND,jun9/jun9_4_high_speed.json,None,100,jun9_jun9_4_high_speed-ppo_may31_23ppo_76-100,jun10ppo,PPO,20821.09406232834,,0.0,108.15500040016005,105.90664425770309,0.0,86.92542232893156,77.1562743497399,0.0,378.1433413365346,183.06291860744298,3.7565026010404163,"[((1, 2), 2511), ((1, 0), 2488), ((0, 0), 2483), ((1, 1), 1272), ((0, 2), 1242)]",0.34652634708882346
85,jun9_4,0.6,SHOW_DEMAND,jun9/jun9_4_high_speed.json,None,101,jun9_jun9_4_high_speed-ppo_may31_23ppo_76-101,jun10ppo,PPO,19566.90940594673,,0.0,98.94941816726688,115.09233453381356,0.0,92.61899175670266,71.49276894757905,0.0,378.1535134053622,186.5851034813926,3.7565026010404163,"[((1, 2), 2511), ((1, 0), 2488), ((0, 0), 2483), ((1, 1), 1272), ((0, 2), 1242)]",0.34652634708882346
86,jun9_4,0.6,SHOW_DEMAND,jun9/jun9_4_high_speed.json,None,102,jun9_jun9_4_high_speed-ppo_may31_23ppo_76-102,jun10ppo,PPO,20088.666034936905,,0.0,116.56264372874571,107.76294138827768,0.0,94.6944574514903,66.42528249649932,0.0,385.445325065013,174.188223884777,3.5018003600720142,"[((1, 2), 3706), ((0, 0), 2522), ((1, 0), 2498), ((0, 2), 1272)]",0.17328584351527812
87,jun9_4,0.6,SHOW_DEMAND,jun9/jun9_4_high_speed.json,None,102,jun9_jun9_4_high_speed-cfr_outcomemccfr_outcome-102,jun10outcome,cfr_outcome,11752.960212945938,,0.0,116.52319583916781,107.76294138827768,0.0,94.70460748149628,66.42528249649932,0.0,385.41602720544114,174.188223884777,3.5018003600720142,"[((1, 2), 3706), ((0, 0), 2522), ((1, 0), 2498), ((0, 2), 1272)]",0.17328584351527812
88,jun9_4,0.6,SHOW_DEMAND,jun9/jun9_4_high_speed.json,None,101,jun9_jun9_4_high_speed-cfr_outcomemccfr_outcome-101,jun10outcome,cfr_outcome,11135.593036413193,,0.0,106.80088897779552,73.28914102820566,0.0,94.4009577915583,84.5210546109222,0.0,359.01204240848176,157.81019563912787,3.1072214442888577,"[((1, 1), 3097), ((1, 0), 2525), ((0, 0), 2453), ((0, 1), 1270), ((1, 2), 653)]",0.42927766460795913
89,jun9_4,0.6,SHOW_DEMAND,jun9/jun9_4_high_speed.json,None,100,jun9_jun9_4_high_speed-cfr_outcomemccfr_outcome-100,jun10outcome,cfr_outcome,11734.75338935852,,0.0,116.56264372874571,107.76294138827768,0.0,94.71427741548308,66.42528249649932,0.0,385.4651450290058,174.188223884777,3.5018003600720142,"[((1, 2), 3706), ((0, 0), 2522), ((1, 0), 2498), ((0, 2), 1272)]",0.17328584351527812
